date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:02:41	9642/9642	---M--	200	added ('OK')	image/png	etag:%225c8f5308-25aa%22	https://afinda.vn/html/Ogami/assets/images/product/product17.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product17.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:41	9488/9488	---M--	200	added ('OK')	image/png	etag:%225c8f5308-2510%22	https://afinda.vn/html/Ogami/assets/images/product/product18.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product18.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:42	13238/13238	---M--	200	added ('OK')	image/png	etag:%225c8f5308-33b6%22	https://afinda.vn/html/Ogami/assets/images/product/product19.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product19.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:43	12512/12512	---M--	200	added ('OK')	image/png	etag:%225c8f5308-30e0%22	https://afinda.vn/html/Ogami/assets/images/product/product20.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product20.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:43	11171/11171	---M--	200	added ('OK')	image/png	etag:%225c8f5308-2ba3%22	https://afinda.vn/html/Ogami/assets/images/product/product21.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product21.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:44	10594/10594	---M--	200	added ('OK')	image/png	etag:%225c8f5306-2962%22	https://afinda.vn/html/Ogami/assets/images/product/product22.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product22.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:46	85393/85393	---M--	200	added ('OK')	image/png	etag:%225c91b088-14d91%22	https://afinda.vn/html/Ogami/assets/images/homepage02/quick_banner_img_01.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/quick_banner_img_01.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:48	132115/132115	---M--	200	added ('OK')	image/png	etag:%225c91b06a-20413%22	https://afinda.vn/html/Ogami/assets/images/homepage02/quick_banner_img_02.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/quick_banner_img_02.png	(from https://afinda.vn/html/Ogami/homepage02.html)
09:02:50	204954/204954	---M--	200	added ('OK')	image/png	etag:%225c8f661e-3209a%22	https://afinda.vn/html/Ogami/assets/images/homepage03/banner_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage03/banner_img.png	(from https://afinda.vn/html/Ogami/homepage03.html)
09:02:51	15471/15471	---M--	200	added ('OK')	image/png	etag:%225c9df654-3c6f%22	https://afinda.vn/html/Ogami/assets/images/homepage02/benefit-icon1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/benefit-icon1.png	(from https://afinda.vn/html/Ogami/homepage03.html)
09:02:52	15673/15673	---M--	200	added ('OK')	image/png	etag:%225c9df640-3d39%22	https://afinda.vn/html/Ogami/assets/images/homepage02/benefit-icon2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/benefit-icon2.png	(from https://afinda.vn/html/Ogami/homepage03.html)
09:02:53	15304/15304	---M--	200	added ('OK')	image/png	etag:%225c9df62c-3bc8%22	https://afinda.vn/html/Ogami/assets/images/homepage02/benefit-icon3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/benefit-icon3.png	(from https://afinda.vn/html/Ogami/homepage03.html)
09:02:53	16354/16354	---M--	200	added ('OK')	image/png	etag:%225c9df618-3fe2%22	https://afinda.vn/html/Ogami/assets/images/homepage02/benefit-icon4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage02/benefit-icon4.png	(from https://afinda.vn/html/Ogami/homepage03.html)
09:02:54	39331/39331	---M--	200	added ('OK')	image/png	etag:%225c909b56-99a3%22	https://afinda.vn/html/Ogami/assets/images/homepage03/customer_img_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage03/customer_img_1.png	(from https://afinda.vn/html/Ogami/homepage03.html)
09:02:56	94803/94803	---M--	200	added ('OK')	image/png	etag:%225c90c11a-17253%22	https://afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_1_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_1_img.png	(from https://afinda.vn/html/Ogami/homepage03.html)
09:02:56	31831/31831	---M--	200	added ('OK')	image/png	etag:%225c90c9a8-7c57%22	https://afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_2_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_2_img.png	(from https://afinda.vn/html/Ogami/homepage03.html)
09:02:56	2407/2407	---M--	200	added ('OK')	image/png	etag:%225c91bb52-967%22	https://afinda.vn/html/Ogami/assets/images/logo_white.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/logo_white.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:02:58	36262/36262	---M--	200	added ('OK')	image/png	etag:%225c91c176-8da6%22	https://afinda.vn/html/Ogami/assets/images/homepage04/slider_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/slider_img.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:12	2747544/2747544	---M--	200	added ('OK')	image/png	etag:%225c91fbe2-29ec98%22	https://afinda.vn/html/Ogami/assets/images/homepage04/slider_bg.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/slider_bg.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:13	280550/280550	---M--	200	added ('OK')	image/png	etag:%225c91c4e6-447e6%22	https://afinda.vn/html/Ogami/assets/images/homepage04/introduce_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/introduce_img.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:13	474264/474264	---M--	200	added ('OK')	image/png	etag:%225c92f416-73c98%22	https://afinda.vn/html/Ogami/assets/images/homepage04/slider_bg_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/slider_bg_2.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:15	14810/14810	---M--	200	added ('OK')	image/png	etag:%225c91c70a-39da%22	https://afinda.vn/html/Ogami/assets/images/homepage04/signature.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/signature.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:16	10808/10808	---M--	200	added ('OK')	image/png	etag:%225c91cbbe-2a38%22	https://afinda.vn/html/Ogami/assets/images/homepage04/process_icon_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/process_icon_1.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:16	9184/9184	---M--	200	added ('OK')	image/png	etag:%225c91cbd0-23e0%22	https://afinda.vn/html/Ogami/assets/images/homepage04/process_icon_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/process_icon_2.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:17	9092/9092	---M--	200	added ('OK')	image/png	etag:%225c91cbde-2384%22	https://afinda.vn/html/Ogami/assets/images/homepage04/process_icon_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/process_icon_3.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:18	9469/9469	---M--	200	added ('OK')	image/png	etag:%225c91cbea-24fd%22	https://afinda.vn/html/Ogami/assets/images/homepage04/process_icon_4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/process_icon_4.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:18	975/975	---M--	200	added ('OK')	image/png	etag:%225c91ef3e-3cf%22	https://afinda.vn/html/Ogami/assets/images/homepage04/dow_icon_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/dow_icon_1.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:19	1018/1018	---M--	200	added ('OK')	image/png	etag:%225c91ef48-3fa%22	https://afinda.vn/html/Ogami/assets/images/homepage04/dow_icon_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/dow_icon_2.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:20	18099/18099	---M--	200	added ('OK')	image/png	etag:%225c91ec4a-46b3%22	https://afinda.vn/html/Ogami/assets/images/homepage04/wcu_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/wcu_img.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:20	849/849	---M--	200	added ('OK')	image/png	etag:%225c91ef70-351%22	https://afinda.vn/html/Ogami/assets/images/homepage04/dow_icon_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/dow_icon_3.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:21	985/985	---M--	200	added ('OK')	image/png	etag:%225c91efa6-3d9%22	https://afinda.vn/html/Ogami/assets/images/homepage04/dow_icon_4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage04/dow_icon_4.png	(from https://afinda.vn/html/Ogami/homepage04.html)
09:03:23	36361/36361	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Dec%202019%2008:03:25%20GMT	https://afinda.vn/html/Ogami/shop__detail.html	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/shop__detail.html	(from https://afinda.vn/html/Ogami/shop_grid+list_3col.html)
09:03:24	26159/26159	---M--	200	added ('OK')	image/png	etag:%225c9b368e-662f%22	https://afinda.vn/html/Ogami/assets/images/product/product23.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product23.png	(from https://afinda.vn/html/Ogami/shop_grid+list_fullwidth.html)
09:03:25	52347/52347	---M--	200	added ('OK')	image/png	etag:%225ca2c6d6-cc7b%22	https://afinda.vn/html/Ogami/assets/images/product/product24.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product24.png	(from https://afinda.vn/html/Ogami/shop_grid+list_fullwidth.html)
09:03:26	52544/52544	---M--	200	added ('OK')	image/png	etag:%225ca2c6c6-cd40%22	https://afinda.vn/html/Ogami/assets/images/product/product25.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/product/product25.png	(from https://afinda.vn/html/Ogami/shop_grid+list_fullwidth.html)
09:03:28	222450/222450	---M--	200	added ('OK')	image/png	etag:%225caab0b0-364f2%22	https://afinda.vn/html/Ogami/assets/images/shop/zoom_img_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/shop/zoom_img_2.png	(from https://afinda.vn/html/Ogami/shop_detail_fullwidth.html)
09:03:28	145499/145499	---M--	200	added ('OK')	image/png	etag:%225caab0a8-2385b%22	https://afinda.vn/html/Ogami/assets/images/shop/zoom_img_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/shop/zoom_img_1.png	(from https://afinda.vn/html/Ogami/shop_detail_fullwidth.html)
09:03:30	199040/199040	---M--	200	added ('OK')	image/png	etag:%225caab0ba-30980%22	https://afinda.vn/html/Ogami/assets/images/shop/zoom_img_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/shop/zoom_img_3.png	(from https://afinda.vn/html/Ogami/shop_detail_fullwidth.html)
09:03:31	36361/36361	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Dec%202019%2008:03:33%20GMT	https://afinda.vn/html/Ogami/product_grid+list_3col.html	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/product_grid+list_3col.html	(from https://afinda.vn/html/Ogami/shop_detail_fullwidth.html)
09:03:33	30853/30853	---M--	200	added ('OK')	image/png	etag:%225c9c568e-7885%22	https://afinda.vn/html/Ogami/assets/images/shop/reviewer_01.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/shop/reviewer_01.png	(from https://afinda.vn/html/Ogami/shop_detail_fullwidth.html)
09:03:34	39542/39542	---M--	200	added ('OK')	image/png	etag:%225c9c56b4-9a76%22	https://afinda.vn/html/Ogami/assets/images/shop/reviewer_02.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/shop/reviewer_02.png	(from https://afinda.vn/html/Ogami/shop_detail_fullwidth.html)
09:03:35	730646/730646	---M--	200	added ('OK')	image/png	etag:%225c9c9f78-b2616%22	https://afinda.vn/html/Ogami/assets/images/shop/shop_detail_full_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/shop/shop_detail_full_img.png	(from https://afinda.vn/html/Ogami/shop_detail_fullwidth.html)
09:03:36	227041/227041	---M--	200	added ('OK')	image/png	etag:%225c9c463a-376e1%22	https://afinda.vn/html/Ogami/assets/images/shop/shop_detail_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/shop/shop_detail_img.png	(from https://afinda.vn/html/Ogami/shop_detail.html)
09:03:37	18460/18460	---M--	200	added ('OK')	image/png	etag:%225ca57526-481c%22	https://afinda.vn/html/Ogami/assets/images/blog/mini_blog_img_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/mini_blog_img_1.png	(from https://afinda.vn/html/Ogami/blog_list_sidebar.html)
09:03:38	262874/262874	---M--	200	added ('OK')	image/png	etag:%225c9c46a4-402da%22	https://afinda.vn/html/Ogami/assets/images/shop/shop_detail_img_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/shop/shop_detail_img_2.png	(from https://afinda.vn/html/Ogami/shop_detail.html)
09:03:38	14506/14506	---M--	200	added ('OK')	image/png	etag:%225ca57526-38aa%22	https://afinda.vn/html/Ogami/assets/images/blog/mini_blog_img_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/mini_blog_img_2.png	(from https://afinda.vn/html/Ogami/blog_list_sidebar.html)
09:03:38	18955/18955	---M--	200	added ('OK')	image/png	etag:%225ca57526-4a0b%22	https://afinda.vn/html/Ogami/assets/images/blog/mini_blog_img_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/mini_blog_img_3.png	(from https://afinda.vn/html/Ogami/blog_list_sidebar.html)
09:03:39	18007/18007	---M--	200	added ('OK')	image/png	etag:%225ca57526-4657%22	https://afinda.vn/html/Ogami/assets/images/blog/mini_blog_img_4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/mini_blog_img_4.png	(from https://afinda.vn/html/Ogami/blog_list_sidebar.html)
09:03:41	188309/188309	---M--	200	added ('OK')	image/png	etag:%225ca18d48-2df95%22	https://afinda.vn/html/Ogami/assets/images/blog/list_img_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/list_img_1.png	(from https://afinda.vn/html/Ogami/blog_list_sidebar.html)
09:03:42	143863/143863	---M--	200	added ('OK')	image/png	etag:%225ca18d52-231f7%22	https://afinda.vn/html/Ogami/assets/images/blog/list_img_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/list_img_2.png	(from https://afinda.vn/html/Ogami/blog_list_sidebar.html)
09:03:43	118495/118495	---M--	200	added ('OK')	image/png	etag:%225ca18d5c-1cedf%22	https://afinda.vn/html/Ogami/assets/images/blog/list_img_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/list_img_3.png	(from https://afinda.vn/html/Ogami/blog_list_sidebar.html)
09:03:43	140791/140791	---M--	200	added ('OK')	image/png	etag:%225ca18d64-225f7%22	https://afinda.vn/html/Ogami/assets/images/blog/list_img_4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/list_img_4.png	(from https://afinda.vn/html/Ogami/blog_list_sidebar.html)
09:03:45	97704/97704	---M--	200	added ('OK')	image/png	etag:%225ca1c4d6-17da8%22	https://afinda.vn/html/Ogami/assets/images/blog/masonry_img_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/masonry_img_1.png	(from https://afinda.vn/html/Ogami/blog_masonry.html)
09:03:45	215207/215207	---M--	200	added ('OK')	image/png	etag:%225ca1ba86-348a7%22	https://afinda.vn/html/Ogami/assets/images/blog/list_img_5.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/list_img_5.png	(from https://afinda.vn/html/Ogami/blog_grid_2col.html)
09:03:45	220371/220371	---M--	200	added ('OK')	image/png	etag:%225ca1ba8e-35cd3%22	https://afinda.vn/html/Ogami/assets/images/blog/list_img_6.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/list_img_6.png	(from https://afinda.vn/html/Ogami/blog_grid_2col.html)
09:03:48	153569/153569	---M--	200	added ('OK')	image/png	etag:%225ca1c4fe-257e1%22	https://afinda.vn/html/Ogami/assets/images/blog/masonry_img_4.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/masonry_img_4.png	(from https://afinda.vn/html/Ogami/blog_masonry.html)
09:03:50	153685/153685	---M--	200	added ('OK')	image/png	etag:%225ca1c4f6-25855%22	https://afinda.vn/html/Ogami/assets/images/blog/masonry_img_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/masonry_img_3.png	(from https://afinda.vn/html/Ogami/blog_masonry.html)
09:03:50	185389/185389	---M--	200	added ('OK')	image/png	etag:%225ca1c508-2d42d%22	https://afinda.vn/html/Ogami/assets/images/blog/masonry_img_5.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/masonry_img_5.png	(from https://afinda.vn/html/Ogami/blog_masonry.html)
09:03:50	238562/238562	---M--	200	added ('OK')	image/png	etag:%225ca1c4ec-3a3e2%22	https://afinda.vn/html/Ogami/assets/images/blog/masonry_img_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/masonry_img_2.png	(from https://afinda.vn/html/Ogami/blog_masonry.html)
09:03:51	166508/166508	---M--	200	added ('OK')	image/png	etag:%225ca1c510-28a6c%22	https://afinda.vn/html/Ogami/assets/images/blog/masonry_img_6.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/blog/masonry_img_6.png	(from https://afinda.vn/html/Ogami/blog_masonry.html)
09:03:51	75951/75951	---M--	200	added ('OK')	image/png	etag:%225ca4209e-128af%22	https://afinda.vn/html/Ogami/assets/images/pages/404_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/404_img.png	(from https://afinda.vn/html/Ogami/404_error.html)
09:05:13	312997/312997	---M--	200	added ('OK')	image/png	etag:%225ca31db8-4c6a5%22	https://afinda.vn/html/Ogami/assets/images/pages/video_play.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/video_play.png	(from https://afinda.vn/html/Ogami/about_us.html)
09:05:55	2105/2105	---M--	200	added ('OK')	image/png	etag:%225ca2e776-839%22	https://afinda.vn/html/Ogami/assets/images/pages/about_us_icon_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/about_us_icon_2.png	(from https://afinda.vn/html/Ogami/about_us.html)
09:05:56	1729/1729	---M--	200	added ('OK')	image/png	etag:%225ca2e786-6c1%22	https://afinda.vn/html/Ogami/assets/images/pages/about_us_icon_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/about_us_icon_3.png	(from https://afinda.vn/html/Ogami/about_us.html)
09:05:59	162116/162116	---M--	200	added ('OK')	image/png	etag:%225ca30ec0-27944%22	https://afinda.vn/html/Ogami/assets/images/pages/farmer_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/farmer_1.png	(from https://afinda.vn/html/Ogami/about_us.html)
09:06:00	272921/272921	---M--	200	added ('OK')	image/png	etag:%225ca2ed08-42a19%22	https://afinda.vn/html/Ogami/assets/images/pages/wcu_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/wcu_img.png	(from https://afinda.vn/html/Ogami/about_us.html)
09:06:03	170310/170310	---M--	200	added ('OK')	image/png	etag:%225ca30f56-29946%22	https://afinda.vn/html/Ogami/assets/images/pages/farmer_2.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/farmer_2.png	(from https://afinda.vn/html/Ogami/about_us.html)
09:06:03	177209/177209	---M--	200	added ('OK')	image/png	etag:%225ca30f5e-2b439%22	https://afinda.vn/html/Ogami/assets/images/pages/farmer_3.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/farmer_3.png	(from https://afinda.vn/html/Ogami/about_us.html)
09:06:06	7006/7006	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b5e%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/template-trail/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
09:06:06	7001/7001	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b59%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/template-trail/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
09:06:07	6313/6313	---M--	200	added ('OK')	image/png	etag:%2257d97c08-18a9%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/template-trail/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
09:06:07	4632/4632	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/template-trail/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
09:06:07	4632/4632	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/template-trail/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
09:06:07	7013/7013	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b65%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/template-trail/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
09:06:08	185224/185224	---M--	200	added ('OK')	application/octet-stream	etag:%225af9c090-2d388%22	https://afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Light.otf	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/fonts/Cera%20Pro%20Light.otf	(from https://afinda.vn/html/Ogami/assets/css/style.css)
09:06:09	1003/1003	---M--	200	added ('OK')	image/png	etag:%225ca2e76c-3eb%22	https://afinda.vn/html/Ogami/assets/images/pages/about_us_icon_1.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/pages/about_us_icon_1.png	(from https://afinda.vn/html/Ogami/about_us.html)
09:06:09	35392/35392	---M--	200	added ('OK')	image/png	etag:%225c90c9c8-8a40%22	https://afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_3_img.png	C:/My%20Web%20Sites/template-trail/afinda.vn/html/Ogami/assets/images/homepage03/quick_banner_3_img.png	(from https://afinda.vn/html/Ogami/homepage03.html)
